02/08/2021 at 11:20下午 ET,390.45,390.45,390.17,390.17,51
02/08/2021 at 11:30下午 ET,390.33,390.33,390.33,390.33,14
02/08/2021 at 11:40下午 ET,390.44,390.44,390.44,390.44,12
02/08/2021 at 11:50下午 ET,390.57,390.57,390.57,390.57,100
02/09/2021 at 12:10上午 ET,390.51,390.51,390.51,390.51,91
02/09/2021 at 12:50上午 ET,390.53,390.54,390.53,390.54,30
02/09/2021 at 01:00上午 ET,390.55,390.55,390.55,390.55,10
02/09/2021 at 01:10上午 ET,390.55,390.55,390.55,390.55,10
02/09/2021 at 01:30上午 ET,390.58,390.58,390.58,390.58,1
02/09/2021 at 02:30上午 ET,390.52,390.52,390.52,390.52,1
02/09/2021 at 02:50上午 ET,390.47,390.47,390.47,390.47,1
02/09/2021 at 03:40上午 ET,390.44,390.52,390.44,390.52,551
02/09/2021 at 03:50上午 ET,390.44,390.44,390.44,390.44,9
02/09/2021 at 04:00上午 ET,390.28,390.33,390.03,390.04,5518
02/09/2021 at 04:10上午 ET,390.01,390.17,390.01,390.01,4355
02/09/2021 at 04:20上午 ET,389.97,390.19,389.88,390.17,11931
02/09/2021 at 04:30上午 ET,390.12,390.12,390.01,390.01,4226
02/09/2021 at 04:40上午 ET,390.0,390.15,389.95,390.08,5469
02/09/2021 at 04:50上午 ET,390.1,390.15,390.1,390.15,1700
02/09/2021 at 05:00上午 ET,390.18,390.2,390.14,390.14,4458
02/09/2021 at 05:10上午 ET,390.12,390.12,390.12,390.12,200
02/09/2021 at 05:20上午 ET,390.13,390.13,390.09,390.09,1399
02/09/2021 at 05:30上午 ET,390.16,390.16,390.06,390.06,869
02/09/2021 at 05:40上午 ET,390.03,390.07,389.96,390.01,2658
02/09/2021 at 05:50上午 ET,389.96,389.98,389.93,389.93,2709
02/09/2021 at 06:00上午 ET,389.83,389.84,389.49,389.49,45209
02/09/2021 at 06:10上午 ET,389.6,389.71,389.54,389.7,7599
02/09/2021 at 06:20上午 ET,389.7,389.73,389.65,389.73,3783
02/09/2021 at 06:30上午 ET,389.8,389.9,389.78,389.9,5876
02/09/2021 at 06:40上午 ET,389.92,389.97,389.88,389.95,5800
02/09/2021 at 06:50上午 ET,390.0,390.06,390.0,390.01,3356
02/09/2021 at 07:00上午 ET,390.04,390.04,389.9,389.94,50294
02/09/2021 at 07:10上午 ET,389.93,390.05,389.86,390.05,10732
02/09/2021 at 07:20上午 ET,390.1,390.11,389.96,390.03,7130
02/09/2021 at 07:30上午 ET,390.01,390.19,390.01,390.06,31259
02/09/2021 at 07:40上午 ET,390.06,390.06,389.7,389.72,159639
02/09/2021 at 07:50上午 ET,389.73,389.8,389.73,389.75,7815
02/09/2021 at 08:00上午 ET,389.76,389.8,389.66,389.7,36192
02/09/2021 at 08:10上午 ET,389.7,389.7,389.6,389.66,34940
02/09/2021 at 08:20上午 ET,389.65,389.86,389.62,389.86,33984
02/09/2021 at 08:30上午 ET,389.85,389.89,389.61,389.69,47144
02/09/2021 at 08:40上午 ET,389.66,389.89,389.66,389.89,88841
02/09/2021 at 08:50上午 ET,389.86,389.93,389.8,389.92,75575
02/09/2021 at 09:00上午 ET,389.9,389.9,389.48,389.62,92431
02/09/2021 at 09:10上午 ET,389.55,389.66,389.4,389.488,65752
02/09/2021 at 09:20上午 ET,389.48,389.56,389.4,389.54,36263
02/09/2021 at 09:30上午 ET,389.61,390.0,389.5481,389.59,1724904
02/09/2021 at 09:40上午 ET,389.59,390.0,389.17,389.895,1232992
02/09/2021 at 09:50上午 ET,389.89,390.28,389.87,390.13,961164
02/09/2021 at 10:00上午 ET,390.12,390.32,389.82,390.15,902213
02/09/2021 at 10:10上午 ET,390.1411,390.43,390.1411,390.3101,818466
02/09/2021 at 10:20上午 ET,390.3111,390.355,390.08,390.22,458570
02/09/2021 at 10:30上午 ET,390.21,390.405,390.163,390.3516,370138
02/09/2021 at 10:40上午 ET,390.3519,390.46,390.0,390.065,641646
02/09/2021 at 10:50上午 ET,390.06,390.16,389.96,390.045,325014
02/09/2021 at 11:00上午 ET,390.04,390.04,389.71,389.721,324878
02/09/2021 at 11:10上午 ET,389.72,389.75,389.3901,389.483,708319
02/09/2021 at 11:20上午 ET,389.5,389.91,389.46,389.7151,737679
02/09/2021 at 11:30上午 ET,389.72,390.14,389.585,389.9901,499073
02/09/2021 at 11:40上午 ET,389.9919,390.3,389.98,390.267,421530
02/09/2021 at 11:50上午 ET,390.26,390.28,390.05,390.05,267102
02/09/2021 at 12:00下午 ET,390.07,390.36,390.02,390.36,391209
02/09/2021 at 12:10下午 ET,390.37,390.63,390.33,390.45,659467
02/09/2021 at 12:20下午 ET,390.44,390.6,390.34,390.4919,392295
02/09/2021 at 12:30下午 ET,390.495,390.63,390.49,390.6,338591
02/09/2021 at 12:40下午 ET,390.59,390.65,390.53,390.61,319204
02/09/2021 at 12:50下午 ET,390.61,390.82,390.55,390.695,423072
02/09/2021 at 01:00下午 ET,390.6981,390.747,390.48,390.51,407962
02/09/2021 at 01:10下午 ET,390.5022,390.5984,390.41,390.489,220303
02/09/2021 at 01:20下午 ET,390.48,390.48,390.19,390.22,399318
02/09/2021 at 01:30下午 ET,390.21,390.41,390.205,390.39,296545
02/09/2021 at 01:40下午 ET,390.395,390.4,390.19,390.2,250013
02/09/2021 at 01:50下午 ET,390.2011,390.44,390.18,390.365,323158
02/09/2021 at 02:00下午 ET,390.36,390.59,390.36,390.5701,522148
02/09/2021 at 02:10下午 ET,390.58,390.65,390.53,390.615,262150
02/09/2021 at 02:20下午 ET,390.62,390.707,390.55,390.6257,367476
02/09/2021 at 02:30下午 ET,390.62,390.88,390.62,390.795,461972
02/09/2021 at 02:40下午 ET,390.79,390.84,390.69,390.76,303048
02/09/2021 at 02:50下午 ET,390.7511,390.84,390.65,390.79,432931
02/09/2021 at 03:00下午 ET,390.79,390.84,390.7,390.75,460024
02/09/2021 at 03:10下午 ET,390.7419,390.85,390.68,390.77,609387
02/09/2021 at 03:20下午 ET,390.76,390.77,390.46,390.485,938079
02/09/2021 at 03:30下午 ET,390.48,390.89,390.48,390.7881,881176
02/09/2021 at 03:40下午 ET,390.79,390.83,390.53,390.56,951061
02/09/2021 at 03:50下午 ET,390.56,390.59,389.89,390.25,3622202
02/09/2021 at 04:00下午 ET,390.25,390.65,390.1433,390.56,1804560
02/09/2021 at 04:10下午 ET,390.55,390.64,390.1528,390.55,203306
02/09/2021 at 04:20下午 ET,390.56,390.64,390.25,390.6,138988
02/09/2021 at 04:30下午 ET,390.59,390.69,390.54,390.6,48098
02/09/2021 at 04:40下午 ET,390.61,390.65,390.58,390.63,32544
02/09/2021 at 04:50下午 ET,390.65,390.77,390.25,390.77,96883
02/09/2021 at 05:00下午 ET,390.78,390.85,390.25,390.8,77112
02/09/2021 at 05:10下午 ET,390.78,390.85,390.78,390.8,15368
02/09/2021 at 05:20下午 ET,390.79,390.8,390.77,390.8,4136
02/09/2021 at 05:30下午 ET,390.77,390.84,390.7,390.74,11666
02/09/2021 at 05:40下午 ET,390.76,390.84,390.73,390.83,10968
02/09/2021 at 05:50下午 ET,390.76,390.84,390.73,390.84,17456
02/09/2021 at 06:00下午 ET,390.84,390.89,390.71,390.74,37699
02/09/2021 at 06:10下午 ET,390.76,390.76,390.71,390.71,6710
02/09/2021 at 06:20下午 ET,390.71,390.75,390.54,390.57,4740
02/09/2021 at 06:30下午 ET,390.63,390.7,390.61,390.7,2484
02/09/2021 at 06:40下午 ET,390.73,390.8,390.72,390.72,15715
02/09/2021 at 06:50下午 ET,390.73,390.73,390.6,390.6,5975
02/09/2021 at 07:00下午 ET,390.6,390.6,390.41,390.45,10239
02/09/2021 at 07:10下午 ET,390.49,390.58,390.41,390.48,4295
02/09/2021 at 07:20下午 ET,390.55,390.7,390.53,390.7,14298
02/09/2021 at 07:30下午 ET,390.61,390.63,390.6,390.61,669
02/09/2021 at 07:40下午 ET,390.61,390.64,390.56,390.63,3080
02/09/2021 at 07:50下午 ET,390.61,390.7,390.61,390.68,4411
02/09/2021 at 08:00下午 ET,390.95,390.95,390.92,390.92,100
02/09/2021 at 08:10下午 ET,390.95,391.5,390.95,391.5,645
02/09/2021 at 08:20下午 ET,391.27,391.3,391.27,391.3,77
02/09/2021 at 08:30下午 ET,391.3,391.3,391.2,391.2,6
02/09/2021 at 08:40下午 ET,391.06,391.48,391.06,391.48,126
02/09/2021 at 08:50下午 ET,391.48,391.5,391.48,391.5,731
02/09/2021 at 09:00下午 ET,391.55,391.55,391.5,391.5,120
02/09/2021 at 09:10下午 ET,391.7,391.7,391.7,391.7,1
02/09/2021 at 09:20下午 ET,391.71,391.71,391.71,391.71,32
02/09/2021 at 09:30下午 ET,391.71,391.71,391.7,391.7,745
02/09/2021 at 09:40下午 ET,391.82,391.82,391.82,391.82,1
02/09/2021 at 09:50下午 ET,391.82,391.83,391.6,391.6,27
02/09/2021 at 10:00下午 ET,391.55,391.55,391.55,391.55,100
02/09/2021 at 10:10下午 ET,391.78,391.78,391.54,391.54,110
02/09/2021 at 11:00下午 ET,391.62,391.62,391.62,391.62,100
02/09/2021 at 11:10下午 ET,391.69,391.69,391.69,391.69,1
02/09/2021 at 11:30下午 ET,391.6,391.6,391.6,391.6,10
02/09/2021 at 11:40下午 ET,391.75,391.75,391.75,391.75,3
