02/09/2021 at 07:00上午 ET,390.04,390.11,389.86,390.03,68156
02/09/2021 at 07:30上午 ET,390.01,390.19,389.7,389.75,198713
02/09/2021 at 08:00上午 ET,389.76,389.86,389.6,389.86,105116
02/09/2021 at 08:30上午 ET,389.85,389.93,389.61,389.92,211560
02/09/2021 at 09:00上午 ET,389.9,389.9,389.4,389.54,194446
02/09/2021 at 09:30上午 ET,389.61,390.28,389.17,390.13,3919060
02/09/2021 at 10:00上午 ET,390.12,390.43,389.82,390.22,2179249
02/09/2021 at 10:30上午 ET,390.21,390.46,389.96,390.045,1336798
02/09/2021 at 11:00上午 ET,390.04,390.04,389.3901,389.7151,1770876
02/09/2021 at 11:30上午 ET,389.72,390.3,389.585,390.05,1187705
02/09/2021 at 12:00下午 ET,390.07,390.63,390.02,390.4919,1442971
02/09/2021 at 12:30下午 ET,390.495,390.82,390.49,390.695,1080867
02/09/2021 at 01:00下午 ET,390.6981,390.747,390.19,390.22,1027583
02/09/2021 at 01:30下午 ET,390.21,390.44,390.18,390.365,869716
02/09/2021 at 02:00下午 ET,390.36,390.707,390.36,390.6257,1151774
02/09/2021 at 02:30下午 ET,390.62,390.88,390.62,390.79,1197951
02/09/2021 at 03:00下午 ET,390.79,390.85,390.46,390.485,2007490
02/09/2021 at 03:30下午 ET,390.48,390.89,389.89,390.25,5454439
02/09/2021 at 04:00下午 ET,390.25,390.65,390.1433,390.6,2146854
02/09/2021 at 04:30下午 ET,390.59,390.77,390.25,390.77,177525
02/09/2021 at 05:00下午 ET,390.78,390.85,390.25,390.8,96616
02/09/2021 at 05:30下午 ET,390.77,390.84,390.7,390.84,40090
02/09/2021 at 06:00下午 ET,390.84,390.89,390.54,390.57,49149
02/09/2021 at 06:30下午 ET,390.63,390.8,390.6,390.6,24174
02/09/2021 at 07:00下午 ET,390.6,390.7,390.41,390.7,28832
02/09/2021 at 07:30下午 ET,390.61,390.7,390.56,390.68,8160
02/09/2021 at 08:00下午 ET,390.95,391.5,390.92,391.3,822
02/09/2021 at 08:30下午 ET,391.3,391.5,391.06,391.5,863
02/09/2021 at 09:00下午 ET,391.55,391.71,391.5,391.71,153
02/09/2021 at 09:30下午 ET,391.71,391.83,391.6,391.6,773
02/09/2021 at 10:00下午 ET,391.55,391.78,391.54,391.54,210
02/09/2021 at 11:00下午 ET,391.62,391.69,391.62,391.69,101
02/09/2021 at 11:30下午 ET,391.6,391.75,391.55,391.55,111
02/10/2021 at 12:00上午 ET,391.81,391.81,391.55,391.81,160
02/10/2021 at 01:00上午 ET,391.81,391.81,391.81,391.81,5
02/10/2021 at 01:30上午 ET,391.55,391.55,391.55,391.55,2
02/10/2021 at 02:00上午 ET,391.55,391.55,391.55,391.55,50
02/10/2021 at 02:30上午 ET,391.79,392.0,391.79,391.99,449
02/10/2021 at 03:00上午 ET,391.99,391.99,391.55,391.55,50
02/10/2021 at 04:00上午 ET,391.5,391.7,391.5,391.57,12197
02/10/2021 at 04:30上午 ET,391.57,391.62,391.45,391.45,505
02/10/2021 at 05:00上午 ET,391.56,391.6,391.39,391.5,3440
02/10/2021 at 05:30上午 ET,391.35,391.59,391.35,391.58,8900
02/10/2021 at 06:00上午 ET,391.62,391.9,391.61,391.83,11588
02/10/2021 at 06:30上午 ET,391.62,391.8,391.45,391.45,38643
02/10/2021 at 07:00上午 ET,391.45,391.51,391.29,391.5,94428
02/10/2021 at 07:30上午 ET,391.49,391.58,391.4,391.53,46734
02/10/2021 at 08:00上午 ET,391.49,391.58,391.4,391.44,29272
02/10/2021 at 08:30上午 ET,391.55,392.46,391.5,392.12,326891
02/10/2021 at 09:00上午 ET,392.12,392.19,391.92,392.1,98069
02/10/2021 at 09:30上午 ET,392.12,392.28,391.37,391.54,3552910
02/10/2021 at 10:00上午 ET,391.55,391.93,388.681,389.36,5871897
02/10/2021 at 10:30上午 ET,389.36,389.77,387.5,389.699,8524412
02/10/2021 at 11:00上午 ET,389.69,390.12,388.85,389.29,2893120
02/10/2021 at 11:30上午 ET,389.2881,390.0499,388.85,389.5081,2041363
02/10/2021 at 12:00下午 ET,389.49,389.56,388.66,389.34,2239555
02/10/2021 at 12:30下午 ET,389.31,389.81,389.0099,389.55,1554072
02/10/2021 at 01:00下午 ET,389.55,389.94,389.39,389.87,1001729
02/10/2021 at 01:30下午 ET,389.8713,390.1,389.41,389.645,1319487
02/10/2021 at 02:00下午 ET,389.65,390.41,389.45,390.38,2372507
02/10/2021 at 02:30下午 ET,390.39,390.85,390.2,390.79,2162606
02/10/2021 at 03:00下午 ET,390.7911,391.07,390.19,390.42,2550200
02/10/2021 at 03:30下午 ET,390.415,390.6,389.37,390.1,5968669
02/10/2021 at 04:00下午 ET,390.09,390.6,390.07,390.39,2157003
02/10/2021 at 04:30下午 ET,390.39,390.52,390.08,390.42,112686
02/10/2021 at 05:00下午 ET,390.43,390.57,390.3,390.31,44442
02/10/2021 at 05:30下午 ET,390.3301,390.45,390.3301,390.36,15560
02/10/2021 at 06:00下午 ET,390.43,390.45,390.09,390.23,74654
02/10/2021 at 06:30下午 ET,390.33,390.41,390.08,390.21,273109
02/10/2021 at 07:00下午 ET,390.21,390.21,389.73,389.7501,40357
02/10/2021 at 07:30下午 ET,389.8,389.8,389.15,389.23,68357
02/10/2021 at 08:00下午 ET,389.3,389.76,389.3,389.5,422
02/10/2021 at 08:30下午 ET,389.5,389.55,389.21,389.45,433
02/10/2021 at 09:00下午 ET,389.5,389.69,389.45,389.69,804
02/10/2021 at 09:30下午 ET,389.5,389.97,389.5,389.97,1709
02/10/2021 at 10:00下午 ET,390.1,390.13,390.1,390.13,337
02/10/2021 at 10:30下午 ET,390.09,390.09,390.09,390.09,1
02/10/2021 at 11:00下午 ET,390.0,390.25,390.0,390.25,1208
02/10/2021 at 11:30下午 ET,390.25,390.36,390.25,390.36,411
02/11/2021 at 12:00上午 ET,390.34,390.34,390.22,390.22,35
02/11/2021 at 01:00上午 ET,390.34,390.34,390.28,390.28,712
02/11/2021 at 01:30上午 ET,390.28,390.36,390.28,390.36,1469
02/11/2021 at 02:00上午 ET,390.4,390.5,390.11,390.11,109
02/11/2021 at 03:30上午 ET,390.55,391.15,390.55,391.15,308
02/11/2021 at 04:00上午 ET,391.04,391.26,390.9,391.26,15760
02/11/2021 at 04:30上午 ET,391.09,391.27,391.07,391.22,32427
02/11/2021 at 05:00上午 ET,391.2,391.32,391.0,391.03,9256
02/11/2021 at 05:30上午 ET,391.04,391.2,391.03,391.2,9548
02/11/2021 at 06:00上午 ET,391.12,391.44,391.08,391.38,33824
02/11/2021 at 06:30上午 ET,391.3,391.3,391.0,391.09,38008
02/11/2021 at 07:00上午 ET,391.07,391.16,390.93,391.11,42764
02/11/2021 at 07:30上午 ET,391.15,391.2,390.9,390.99,38462
02/11/2021 at 08:00上午 ET,391.02,391.47,391.02,391.35,61560
02/11/2021 at 08:30上午 ET,391.3,391.44,391.11,391.13,91091
02/11/2021 at 09:00上午 ET,391.17,391.41,391.05,391.27,212499
02/11/2021 at 09:30上午 ET,391.25,391.69,390.36,390.42,3730452
02/11/2021 at 10:00上午 ET,390.44,391.21,390.3201,391.0119,1837192
02/11/2021 at 10:30上午 ET,391.02,391.37,390.38,390.62,2007010
02/11/2021 at 11:00上午 ET,390.62,390.79,390.15,390.635,1820333
02/11/2021 at 11:30上午 ET,390.63,390.94,390.3227,390.51,1076539
02/11/2021 at 12:00下午 ET,390.515,390.7099,388.66,388.697,2865574
02/11/2021 at 12:30下午 ET,388.68,389.45,388.1,389.335,3521263
02/11/2021 at 01:00下午 ET,389.3313,389.8715,388.82,389.7,1819195
02/11/2021 at 01:30下午 ET,389.7044,389.99,389.46,389.51,1003176
02/11/2021 at 02:00下午 ET,389.51,389.51,388.79,389.34,1774107
02/11/2021 at 02:30下午 ET,389.33,389.84,389.01,389.7887,1427492
02/11/2021 at 03:00下午 ET,389.78,390.47,389.66,390.13,2425932
02/11/2021 at 03:30下午 ET,390.14,390.98,389.9,390.73,5762998
02/11/2021 at 04:00下午 ET,390.72,390.76,390.26,390.55,1931561
02/11/2021 at 04:30下午 ET,390.55,390.71,390.2,390.27,238734
02/11/2021 at 05:00下午 ET,390.38,390.45,390.21,390.21,37263
02/11/2021 at 05:30下午 ET,390.21,390.21,390.03,390.11,154181
02/11/2021 at 06:00下午 ET,390.15,390.45,389.98,390.34,126395
02/11/2021 at 06:30下午 ET,390.33,390.7,390.3,390.7,49848
02/11/2021 at 07:00下午 ET,390.71,390.98,390.57,390.58,53803
02/11/2021 at 07:30下午 ET,390.56,390.7,390.31,390.45,34081
02/11/2021 at 08:30下午 ET,390.55,390.55,390.09,390.09,51
02/11/2021 at 09:00下午 ET,390.38,390.55,390.38,390.47,130
02/11/2021 at 09:30下午 ET,390.17,390.17,390.1,390.1,8488
02/11/2021 at 10:00下午 ET,390.43,390.43,390.1,390.1,1550
02/11/2021 at 10:30下午 ET,390.1,390.1,390.1,390.1,4
02/11/2021 at 11:00下午 ET,390.47,390.47,390.47,390.47,95
02/12/2021 at 12:00上午 ET,390.46,390.46,390.46,390.46,10
02/12/2021 at 12:30上午 ET,390.46,390.46,390.46,390.46,50
02/12/2021 at 01:30上午 ET,390.26,390.26,390.26,390.26,300
02/12/2021 at 02:00上午 ET,390.4,390.4,390.22,390.22,2
02/12/2021 at 03:00上午 ET,390.22,390.22,390.1,390.1,100
02/12/2021 at 03:30上午 ET,390.1,390.1,389.7,389.7,4445
02/12/2021 at 04:00上午 ET,389.3,389.68,389.3,389.67,15222
02/12/2021 at 04:30上午 ET,389.66,389.91,389.6,389.69,24649
02/12/2021 at 05:00上午 ET,389.94,390.0,389.83,389.96,4690
02/12/2021 at 05:30上午 ET,389.99,390.04,389.89,390.04,3700
02/12/2021 at 06:00上午 ET,390.03,390.03,389.7,389.7,14865
02/12/2021 at 06:30上午 ET,389.74,390.03,389.73,389.99,23851
02/12/2021 at 07:00上午 ET,390.04,390.36,389.97,390.06,41828
02/12/2021 at 07:30上午 ET,390.1,390.35,389.99,390.13,46095
02/12/2021 at 08:00上午 ET,390.12,390.71,389.95,390.16,48818
02/12/2021 at 08:30上午 ET,390.13,390.17,389.59,389.69,59046
02/12/2021 at 09:00上午 ET,389.67,389.85,389.61,389.85,174153
02/12/2021 at 09:30上午 ET,389.85,390.64,389.77,390.35,3231931
02/12/2021 at 10:00上午 ET,390.32,390.74,390.27,390.495,1632363
02/12/2021 at 10:30上午 ET,390.495,391.48,390.05,391.28,2299069
02/12/2021 at 11:00上午 ET,391.2719,391.44,391.03,391.33,1346711
02/12/2021 at 11:30上午 ET,391.33,391.63,391.22,391.37,1215497
02/12/2021 at 12:00下午 ET,391.37,391.62,391.22,391.23,846513
02/12/2021 at 12:30下午 ET,391.2313,391.29,390.965,391.185,1068692
02/12/2021 at 01:00下午 ET,391.185,391.26,390.51,390.945,1612000
02/12/2021 at 01:30下午 ET,390.945,391.22,390.65,390.85,927541
02/12/2021 at 02:00下午 ET,390.8482,390.93,390.55,390.9143,1525726
02/12/2021 at 02:30下午 ET,390.901,391.18,390.64,391.1,1112640
02/12/2021 at 03:00下午 ET,391.1,391.44,391.03,391.41,1354508
02/12/2021 at 03:30下午 ET,391.41,392.9,391.36,392.69,11956454
02/12/2021 at 04:00下午 ET,392.7,393.12,392.606,393.11,3489603
02/12/2021 at 04:30下午 ET,393.1,393.2,393.04,393.15,260699
02/12/2021 at 05:00下午 ET,393.15,393.16,392.64,393.07,614602
02/12/2021 at 05:30下午 ET,393.0601,393.11,393.01,393.01,143606
02/12/2021 at 06:00下午 ET,393.01,393.1,392.73,392.96,113630
02/12/2021 at 06:30下午 ET,392.93,393.1,392.93,393.08,1666
02/12/2021 at 07:00下午 ET,393.1,393.1,392.98,393.03,5588
02/12/2021 at 07:30下午 ET,393.03,393.2,392.99,393.1,13003
02/15/2021 at 08:00下午 ET,394.2,395.76,394.2,395.61,8159
02/15/2021 at 08:30下午 ET,395.24,395.42,395.0,395.0,360
02/15/2021 at 09:00下午 ET,395.19,395.5,395.03,395.44,474
02/15/2021 at 09:30下午 ET,395.5,395.5,395.35,395.35,161
02/15/2021 at 10:00下午 ET,395.11,395.25,395.09,395.1,456
02/15/2021 at 10:30下午 ET,395.44,395.5,395.4,395.4,117
02/15/2021 at 11:00下午 ET,395.5,395.5,395.22,395.22,101
02/15/2021 at 11:30下午 ET,395.36,395.36,395.36,395.36,6
02/16/2021 at 12:00上午 ET,395.22,395.35,394.64,394.68,40100
02/16/2021 at 12:30上午 ET,395.0,395.15,394.54,394.9,2194
02/16/2021 at 01:00上午 ET,395.0,395.05,394.85,395.05,66
02/16/2021 at 01:30上午 ET,395.05,395.2,395.05,395.05,22023
02/16/2021 at 02:00上午 ET,395.2,395.26,395.1,395.1,6030
02/16/2021 at 02:30上午 ET,395.15,395.15,394.95,395.0,6080
02/16/2021 at 03:00上午 ET,395.1,395.15,395.05,395.15,3093
02/16/2021 at 03:30上午 ET,395.15,395.15,394.85,395.0,2913
02/16/2021 at 04:00上午 ET,394.4,394.79,394.4,394.48,15776
02/16/2021 at 04:30上午 ET,394.45,394.67,394.22,394.65,19162
02/16/2021 at 05:00上午 ET,394.65,394.76,394.51,394.55,11226
02/16/2021 at 05:30上午 ET,394.59,394.77,394.59,394.67,4376
02/16/2021 at 06:00上午 ET,394.67,394.68,394.33,394.68,27700
02/16/2021 at 06:30上午 ET,394.69,395.0,394.69,394.97,87126
02/16/2021 at 07:00上午 ET,394.96,395.05,394.77,394.79,83253
02/16/2021 at 07:30上午 ET,394.75,394.84,394.68,394.7,118427
02/16/2021 at 08:00上午 ET,394.7,394.74,394.33,394.61,61178
02/16/2021 at 08:30上午 ET,394.64,394.64,393.9,394.0,201180
02/16/2021 at 09:00上午 ET,393.96,394.06,393.6,394.02,272857
02/16/2021 at 09:30上午 ET,393.97,394.17,393.255,393.6799,4224423
02/16/2021 at 10:00上午 ET,393.72,394.04,392.82,394.02,2960718
02/16/2021 at 10:30上午 ET,394.04,394.16,392.4,393.22,4038209
02/16/2021 at 11:00上午 ET,393.21,393.37,392.42,392.59,2206914
02/16/2021 at 11:30上午 ET,392.59,392.93,391.91,392.07,2753525
02/16/2021 at 12:00下午 ET,392.06,392.8899,391.53,392.81,2967019
02/16/2021 at 12:30下午 ET,392.82,392.95,392.46,392.875,1569032
02/16/2021 at 01:00下午 ET,392.89,393.08,392.6816,392.9189,1119108
02/16/2021 at 01:30下午 ET,392.9,393.2,392.47,392.5,1727785
02/16/2021 at 02:00下午 ET,392.51,393.21,392.5,393.1999,1418609
02/16/2021 at 02:30下午 ET,393.2,393.29,392.47,392.8301,1839676
02/16/2021 at 03:00下午 ET,392.8319,393.0,392.37,392.71,2787390
02/16/2021 at 03:30下午 ET,392.7,392.9388,392.01,392.34,5729520
02/16/2021 at 04:00下午 ET,392.35,392.61,392.1,392.2,3960125
02/16/2021 at 04:30下午 ET,392.21,392.61,392.18,392.54,140495
02/16/2021 at 05:00下午 ET,392.5,392.6,392.36,392.4,73316
02/16/2021 at 05:30下午 ET,392.38,392.58,392.36,392.46,33021
02/16/2021 at 06:00下午 ET,392.5,392.72,392.03,392.2,151927
02/16/2021 at 06:30下午 ET,392.33,392.33,391.66,391.73,106583
02/16/2021 at 07:00下午 ET,391.71,391.72,391.25,391.43,69134
02/16/2021 at 07:30下午 ET,391.53,391.69,391.26,391.47,35979
02/16/2021 at 08:00下午 ET,391.66,391.66,391.22,391.46,2263
02/16/2021 at 08:30下午 ET,391.46,391.63,391.46,391.62,2330
02/16/2021 at 09:00下午 ET,391.63,391.98,391.6,391.98,1221
02/16/2021 at 09:30下午 ET,391.99,392.36,391.75,392.16,2706
02/16/2021 at 10:00下午 ET,392.21,392.48,392.09,392.4,2733
02/16/2021 at 10:30下午 ET,392.4,392.67,392.1,392.67,4332
02/16/2021 at 11:00下午 ET,392.4,392.4,392.1,392.4,32
02/16/2021 at 11:30下午 ET,392.63,392.63,392.4,392.4,1200
02/17/2021 at 12:00上午 ET,392.4,392.53,392.31,392.53,371
02/17/2021 at 12:30上午 ET,392.6,392.75,392.6,392.6,247
02/17/2021 at 01:00上午 ET,392.6,393.0,392.6,393.0,426
02/17/2021 at 01:30上午 ET,393.0,393.0,392.98,392.98,9674
02/17/2021 at 02:00上午 ET,392.65,392.65,392.5,392.5,103
02/17/2021 at 02:30上午 ET,392.5,392.5,392.2,392.45,1111
02/17/2021 at 03:00上午 ET,392.04,392.04,391.83,391.83,4108
02/17/2021 at 03:30上午 ET,392.6,392.75,392.6,392.75,26
02/17/2021 at 04:00上午 ET,392.39,392.74,392.1,392.27,27166
02/17/2021 at 04:30上午 ET,392.29,392.3,391.77,391.95,12121
02/17/2021 at 05:00上午 ET,391.95,392.26,391.95,392.26,1950
02/17/2021 at 05:30上午 ET,392.3,392.34,392.04,392.09,31200
02/17/2021 at 06:00上午 ET,392.14,392.28,391.97,392.14,10350
02/17/2021 at 06:30上午 ET,392.17,392.34,392.17,392.34,15780
02/17/2021 at 07:00上午 ET,392.31,392.42,392.22,392.3,62304
02/17/2021 at 07:30上午 ET,392.3,392.68,392.25,392.56,125727
02/17/2021 at 08:00上午 ET,392.59,392.65,392.0,392.19,363418
02/17/2021 at 08:30上午 ET,392.33,392.37,390.83,391.34,449617
02/17/2021 at 09:00上午 ET,391.36,391.59,390.39,390.47,375290
02/17/2021 at 09:30上午 ET,390.42,391.67,389.33,391.06,6919409
02/17/2021 at 10:00上午 ET,391.06,391.72,390.2222,390.485,3417768
02/17/2021 at 10:30上午 ET,390.49,391.38,390.06,391.1901,3434080
02/17/2021 at 11:00上午 ET,391.18,391.27,389.615,390.14,2956810
02/17/2021 at 11:30上午 ET,390.14,390.69,389.48,390.56,2903679
02/17/2021 at 12:00下午 ET,390.56,390.903,390.36,390.903,1375035
02/17/2021 at 12:30下午 ET,390.905,391.315,390.81,391.0287,1300351
02/17/2021 at 01:00下午 ET,391.02,391.6,390.95,391.53,1413256
02/17/2021 at 01:30下午 ET,391.5211,391.55,391.17,391.27,1210744
02/17/2021 at 02:00下午 ET,391.27,392.14,391.27,391.38,2128313
02/17/2021 at 02:30下午 ET,391.38,391.97,391.26,391.84,1396929
02/17/2021 at 03:00下午 ET,391.84,392.4,391.77,392.16,2345636
02/17/2021 at 03:30下午 ET,392.16,392.66,392.02,392.43,5208894
02/17/2021 at 04:00下午 ET,392.435,392.46,391.536,392.175,3330663
02/17/2021 at 04:30下午 ET,392.19,392.37,392.14,392.34,295410
02/17/2021 at 05:00下午 ET,392.37,392.47,392.3,392.44,157289
02/17/2021 at 05:30下午 ET,392.45,392.5,392.39,392.46,88083
02/17/2021 at 06:00下午 ET,392.46,392.5,392.1,392.17,85242
02/17/2021 at 06:30下午 ET,392.23,392.69,392.19,392.59,21766
02/17/2021 at 07:00下午 ET,392.67,393.05,392.67,392.9,54634
02/17/2021 at 07:30下午 ET,392.92,393.2,392.82,393.09,51084
02/17/2021 at 08:00下午 ET,392.89,393.27,392.86,392.86,513
02/17/2021 at 08:30下午 ET,392.9,392.9,392.4,392.45,12555
02/17/2021 at 09:00下午 ET,392.6,392.85,392.4,392.66,1765
02/17/2021 at 09:30下午 ET,392.53,393.0,392.5,393.0,2123
02/17/2021 at 10:00下午 ET,393.1,393.1,392.4,392.4,4288
02/17/2021 at 10:30下午 ET,392.4,392.44,392.2,392.23,2372
02/17/2021 at 11:00下午 ET,392.3,392.3,391.71,391.87,7559
02/17/2021 at 11:30下午 ET,391.87,391.87,391.83,391.83,104
02/18/2021 at 12:00上午 ET,391.87,392.18,391.86,392.18,1333
02/18/2021 at 12:30上午 ET,391.85,391.85,391.85,391.85,2
02/18/2021 at 01:00上午 ET,391.99,392.0,391.99,392.0,31
02/18/2021 at 01:30上午 ET,391.77,391.77,391.77,391.77,24
02/18/2021 at 02:00上午 ET,391.75,391.75,391.5,391.5,7219
02/18/2021 at 02:30上午 ET,391.7,391.7,391.7,391.7,500
02/18/2021 at 03:00上午 ET,391.45,391.45,391.38,391.38,1400
02/18/2021 at 04:00上午 ET,392.16,392.16,391.46,391.6,5940
02/18/2021 at 04:30上午 ET,391.26,391.59,391.09,391.5,4450
02/18/2021 at 05:00上午 ET,391.54,391.58,391.18,391.22,4647
02/18/2021 at 05:30上午 ET,391.2,391.35,390.94,391.02,9102
02/18/2021 at 06:00上午 ET,391.02,391.02,390.18,390.8,127027
02/18/2021 at 06:30上午 ET,390.74,391.01,390.66,390.95,12390
02/18/2021 at 07:00上午 ET,391.04,391.1,390.87,391.03,103350
02/18/2021 at 07:30上午 ET,391.12,391.32,391.04,391.05,170285
02/18/2021 at 08:00上午 ET,391.06,391.12,390.42,390.69,363328
02/18/2021 at 08:30上午 ET,390.69,390.8,389.58,389.85,579432
02/18/2021 at 09:00上午 ET,389.85,389.87,389.04,389.57,393301
02/18/2021 at 09:30上午 ET,389.57,390.29,388.89,389.83,5682318
02/18/2021 at 10:00上午 ET,389.82,389.87,387.88,388.5042,5805310
02/18/2021 at 10:30上午 ET,388.49,389.47,387.74,388.992,4123029
